season,date,home_team,away_team,home_goals,away_goals,result,target
2018.0,2019-03-09 00:00:00+00:00,Cardiff,West Ham,2,0,HOME_TEAM,1
2018.0,2019-03-09 00:00:00+00:00,Huddersfield,Bournemouth,0,2,AWAY_TEAM,2
2018.0,2019-03-10 00:00:00+00:00,Arsenal,Man United,2,0,HOME_TEAM,1
2018.0,2019-03-10 00:00:00+00:00,Chelsea,Wolves,1,1,DRAW,0
2018.0,2019-03-10 00:00:00+00:00,Liverpool,Burnley,4,2,HOME_TEAM,1
2018.0,2019-03-16 00:00:00+00:00,Bournemouth,Newcastle,2,2,DRAW,0
2018.0,2019-03-16 00:00:00+00:00,Burnley,Leicester,1,2,AWAY_TEAM,2
2018.0,2019-03-16 00:00:00+00:00,West Ham,Huddersfield,4,3,HOME_TEAM,1
2018.0,2019-03-17 00:00:00+00:00,Everton,Chelsea,2,0,HOME_TEAM,1
2018.0,2019-03-17 00:00:00+00:00,Fulham,Liverpool,1,2,AWAY_TEAM,2
2018.0,2019-03-30 00:00:00+00:00,West Ham,Everton,0,2,AWAY_TEAM,2
2018.0,2019-03-30 00:00:00+00:00,Man United,Watford,2,1,HOME_TEAM,1
2018.0,2019-03-30 00:00:00+00:00,Leicester,Bournemouth,2,0,HOME_TEAM,1
2018.0,2019-03-30 00:00:00+00:00,Burnley,Wolves,2,0,HOME_TEAM,1
2018.0,2019-03-30 00:00:00+00:00,Crystal Palace,Huddersfield,2,0,HOME_TEAM,1
2018.0,2019-03-30 00:00:00+00:00,Brighton,Southampton,0,1,AWAY_TEAM,2
2018.0,2019-03-30 00:00:00+00:00,Fulham,Man City,0,2,AWAY_TEAM,2
2018.0,2019-03-31 00:00:00+00:00,Cardiff,Chelsea,1,2,AWAY_TEAM,2
2018.0,2019-03-31 00:00:00+00:00,Liverpool,Tottenham,2,1,HOME_TEAM,1
2018.0,2019-04-01 00:00:00+00:00,Arsenal,Newcastle,2,0,HOME_TEAM,1
2018.0,2019-04-02 00:00:00+00:00,Watford,Fulham,4,1,HOME_TEAM,1
2018.0,2019-04-02 00:00:00+00:00,Wolves,Man United,2,1,HOME_TEAM,1
2018.0,2019-04-03 00:00:00+00:00,Tottenham,Crystal Palace,2,0,HOME_TEAM,1
2018.0,2019-04-03 00:00:00+00:00,Man City,Cardiff,2,0,HOME_TEAM,1
2018.0,2019-04-03 00:00:00+00:00,Chelsea,Brighton,3,0,HOME_TEAM,1
2018.0,2019-04-05 00:00:00+00:00,Southampton,Liverpool,1,3,AWAY_TEAM,2
2018.0,2019-04-06 00:00:00+00:00,Bournemouth,Burnley,1,3,AWAY_TEAM,2
2018.0,2019-04-06 00:00:00+00:00,Huddersfield,Leicester,1,4,AWAY_TEAM,2
2018.0,2019-04-06 00:00:00+00:00,Newcastle,Crystal Palace,0,1,AWAY_TEAM,2
2018.0,2019-04-07 00:00:00+00:00,Everton,Arsenal,1,0,HOME_TEAM,1
2018.0,2019-04-08 00:00:00+00:00,Chelsea,West Ham,2,0,HOME_TEAM,1
2018.0,2019-04-12 00:00:00+00:00,Leicester,Newcastle,0,1,AWAY_TEAM,2
2018.0,2019-04-13 00:00:00+00:00,Tottenham,Huddersfield,4,0,HOME_TEAM,1
2018.0,2019-04-13 00:00:00+00:00,Man United,West Ham,2,1,HOME_TEAM,1
2018.0,2019-04-13 00:00:00+00:00,Southampton,Wolves,3,1,HOME_TEAM,1
2018.0,2019-04-13 00:00:00+00:00,Burnley,Cardiff,2,0,HOME_TEAM,1
2018.0,2019-04-13 00:00:00+00:00,Brighton,Bournemouth,0,5,AWAY_TEAM,2
2018.0,2019-04-13 00:00:00+00:00,Fulham,Everton,2,0,HOME_TEAM,1
2018.0,2019-04-14 00:00:00+00:00,Crystal Palace,Man City,1,3,AWAY_TEAM,2
2018.0,2019-04-14 00:00:00+00:00,Liverpool,Chelsea,2,0,HOME_TEAM,1
2018.0,2019-04-15 00:00:00+00:00,Watford,Arsenal,0,1,AWAY_TEAM,2
2018.0,2019-04-16 00:00:00+00:00,Brighton,Cardiff,0,2,AWAY_TEAM,2
2018.0,2019-04-20 00:00:00+00:00,Bournemouth,Fulham,0,1,AWAY_TEAM,2
2018.0,2019-04-20 00:00:00+00:00,Huddersfield,Watford,1,2,AWAY_TEAM,2
2018.0,2019-04-20 00:00:00+00:00,Man City,Tottenham,1,0,HOME_TEAM,1
2018.0,2019-04-20 00:00:00+00:00,Newcastle,Southampton,3,1,HOME_TEAM,1
2018.0,2019-04-20 00:00:00+00:00,West Ham,Leicester,2,2,DRAW,0
2018.0,2019-04-20 00:00:00+00:00,Wolves,Brighton,0,0,DRAW,0
2018.0,2019-04-21 00:00:00+00:00,Everton,Man United,4,0,HOME_TEAM,1
2018.0,2019-04-21 00:00:00+00:00,Arsenal,Crystal Palace,2,3,AWAY_TEAM,2
2018.0,2019-04-21 00:00:00+00:00,Cardiff,Liverpool,0,2,AWAY_TEAM,2
2018.0,2019-04-22 00:00:00+00:00,Chelsea,Burnley,2,2,DRAW,0
2018.0,2019-04-23 00:00:00+00:00,Tottenham,Brighton,1,0,HOME_TEAM,1
2018.0,2019-04-23 00:00:00+00:00,Watford,Southampton,1,1,DRAW,0
2018.0,2019-04-24 00:00:00+00:00,Man United,Man City,0,2,AWAY_TEAM,2
2018.0,2019-04-24 00:00:00+00:00,Wolves,Arsenal,3,1,HOME_TEAM,1
2018.0,2019-04-26 00:00:00+00:00,Liverpool,Huddersfield,5,0,HOME_TEAM,1
2018.0,2019-04-27 00:00:00+00:00,Tottenham,West Ham,0,1,AWAY_TEAM,2
2018.0,2019-04-27 00:00:00+00:00,Watford,Wolves,1,2,AWAY_TEAM,2
2018.0,2019-04-27 00:00:00+00:00,Southampton,Bournemouth,3,3,DRAW,0
2018.0,2019-04-27 00:00:00+00:00,Fulham,Cardiff,1,0,HOME_TEAM,1
2018.0,2019-04-27 00:00:00+00:00,Crystal Palace,Everton,0,0,DRAW,0
2018.0,2019-04-27 00:00:00+00:00,Brighton,Newcastle,1,1,DRAW,0
2018.0,2019-04-28 00:00:00+00:00,Burnley,Man City,0,1,AWAY_TEAM,2
2018.0,2019-04-28 00:00:00+00:00,Leicester,Arsenal,3,0,HOME_TEAM,1
2018.0,2019-04-28 00:00:00+00:00,Man United,Chelsea,1,1,DRAW,0
2018.0,2019-05-03 00:00:00+00:00,Everton,Burnley,2,0,HOME_TEAM,1
2018.0,2019-05-04 00:00:00+00:00,Wolves,Fulham,1,0,HOME_TEAM,1
2018.0,2019-05-04 00:00:00+00:00,Newcastle,Liverpool,2,3,AWAY_TEAM,2
2018.0,2019-05-04 00:00:00+00:00,West Ham,Southampton,3,0,HOME_TEAM,1
2018.0,2019-05-04 00:00:00+00:00,Bournemouth,Tottenham,1,0,HOME_TEAM,1
2018.0,2019-05-04 00:00:00+00:00,Cardiff,Crystal Palace,2,3,AWAY_TEAM,2
2018.0,2019-05-05 00:00:00+00:00,Arsenal,Brighton,1,1,DRAW,0
2018.0,2019-05-05 00:00:00+00:00,Chelsea,Watford,3,0,HOME_TEAM,1
2018.0,2019-05-05 00:00:00+00:00,Huddersfield,Man United,1,1,DRAW,0
2018.0,2019-05-06 00:00:00+00:00,Man City,Leicester,1,0,HOME_TEAM,1
2018.0,2019-05-12 00:00:00+00:00,Man United,Cardiff,0,2,AWAY_TEAM,2
2018.0,2019-05-12 00:00:00+00:00,Watford,West Ham,1,4,AWAY_TEAM,2
2018.0,2019-05-12 00:00:00+00:00,Tottenham,Everton,2,2,DRAW,0
2018.0,2019-05-12 00:00:00+00:00,Southampton,Huddersfield,1,1,DRAW,0
2018.0,2019-05-12 00:00:00+00:00,Liverpool,Wolves,2,0,HOME_TEAM,1
2018.0,2019-05-12 00:00:00+00:00,Crystal Palace,Bournemouth,5,3,HOME_TEAM,1
2018.0,2019-05-12 00:00:00+00:00,Fulham,Newcastle,0,4,AWAY_TEAM,2
2018.0,2019-05-12 00:00:00+00:00,Burnley,Arsenal,1,3,AWAY_TEAM,2
2018.0,2019-05-12 00:00:00+00:00,Brighton,Man City,1,4,AWAY_TEAM,2
2018.0,2019-05-12 00:00:00+00:00,Leicester,Chelsea,0,0,DRAW,0
2019.0,2019-08-09 00:00:00+00:00,Liverpool,Norwich,4,1,HOME_TEAM,1
2019.0,2019-08-10 00:00:00+00:00,Tottenham,Aston Villa,3,1,HOME_TEAM,1
2019.0,2019-08-10 00:00:00+00:00,Watford,Brighton,0,3,AWAY_TEAM,2
2019.0,2019-08-10 00:00:00+00:00,Crystal Palace,Everton,0,0,DRAW,0
2019.0,2019-08-10 00:00:00+00:00,Bournemouth,Sheffield United,1,1,DRAW,0
2019.0,2019-08-10 00:00:00+00:00,West Ham,Man City,0,5,AWAY_TEAM,2
2019.0,2019-08-10 00:00:00+00:00,Burnley,Southampton,3,0,HOME_TEAM,1
2019.0,2019-08-11 00:00:00+00:00,Leicester,Wolves,0,0,DRAW,0
2019.0,2019-08-11 00:00:00+00:00,Newcastle,Arsenal,0,1,AWAY_TEAM,2
2019.0,2019-08-11 00:00:00+00:00,Man United,Chelsea,4,0,HOME_TEAM,1
2019.0,2019-08-17 00:00:00+00:00,Man City,Tottenham,2,2,DRAW,0
2019.0,2019-08-17 00:00:00+00:00,Southampton,Liverpool,1,2,AWAY_TEAM,2
2019.0,2019-08-17 00:00:00+00:00,Everton,Watford,1,0,HOME_TEAM,1
2019.0,2019-08-17 00:00:00+00:00,Norwich,Newcastle,3,1,HOME_TEAM,1
2019.0,2019-08-17 00:00:00+00:00,Aston Villa,Bournemouth,1,2,AWAY_TEAM,2
2019.0,2019-08-17 00:00:00+00:00,Arsenal,Burnley,2,1,HOME_TEAM,1
2019.0,2019-08-17 00:00:00+00:00,Brighton,West Ham,1,1,DRAW,0
2019.0,2019-08-18 00:00:00+00:00,Sheffield United,Crystal Palace,1,0,HOME_TEAM,1
2019.0,2019-08-18 00:00:00+00:00,Chelsea,Leicester,1,1,DRAW,0
2019.0,2019-08-19 00:00:00+00:00,Wolves,Man United,1,1,DRAW,0
2019.0,2019-08-23 00:00:00+00:00,Aston Villa,Everton,2,0,HOME_TEAM,1
2019.0,2019-08-24 00:00:00+00:00,Liverpool,Arsenal,3,1,HOME_TEAM,1
2019.0,2019-08-24 00:00:00+00:00,Watford,West Ham,1,3,AWAY_TEAM,2
2019.0,2019-08-24 00:00:00+00:00,Sheffield United,Leicester,1,2,AWAY_TEAM,2
2019.0,2019-08-24 00:00:00+00:00,Man United,Crystal Palace,1,2,AWAY_TEAM,2
2019.0,2019-08-24 00:00:00+00:00,Norwich,Chelsea,2,3,AWAY_TEAM,2
2019.0,2019-08-24 00:00:00+00:00,Brighton,Southampton,0,2,AWAY_TEAM,2
2019.0,2019-08-25 00:00:00+00:00,Bournemouth,Man City,1,3,AWAY_TEAM,2
2019.0,2019-08-25 00:00:00+00:00,Tottenham,Newcastle,0,1,AWAY_TEAM,2
2019.0,2019-08-25 00:00:00+00:00,Wolves,Burnley,1,1,DRAW,0
2019.0,2019-08-31 00:00:00+00:00,Newcastle,Watford,1,1,DRAW,0
2019.0,2019-08-31 00:00:00+00:00,Burnley,Liverpool,0,3,AWAY_TEAM,2
2019.0,2019-08-31 00:00:00+00:00,West Ham,Norwich,2,0,HOME_TEAM,1
2019.0,2019-08-31 00:00:00+00:00,Man City,Brighton,4,0,HOME_TEAM,1
2019.0,2019-08-31 00:00:00+00:00,Crystal Palace,Aston Villa,1,0,HOME_TEAM,1
2019.0,2019-08-31 00:00:00+00:00,Southampton,Man United,1,1,DRAW,0
2019.0,2019-08-31 00:00:00+00:00,Leicester,Bournemouth,3,1,HOME_TEAM,1
2019.0,2019-08-31 00:00:00+00:00,Chelsea,Sheffield United,2,2,DRAW,0
2019.0,2019-09-01 00:00:00+00:00,Everton,Wolves,3,2,HOME_TEAM,1
2019.0,2019-09-01 00:00:00+00:00,Arsenal,Tottenham,2,2,DRAW,0
2019.0,2019-09-14 00:00:00+00:00,Liverpool,Newcastle,3,1,HOME_TEAM,1
2019.0,2019-09-14 00:00:00+00:00,Brighton,Burnley,1,1,DRAW,0
2019.0,2019-09-14 00:00:00+00:00,Man United,Leicester,1,0,HOME_TEAM,1
2019.0,2019-09-14 00:00:00+00:00,Sheffield United,Southampton,0,1,AWAY_TEAM,2
2019.0,2019-09-14 00:00:00+00:00,Tottenham,Crystal Palace,4,0,HOME_TEAM,1
2019.0,2019-09-14 00:00:00+00:00,Wolves,Chelsea,2,5,AWAY_TEAM,2
2019.0,2019-09-14 00:00:00+00:00,Norwich,Man City,3,2,HOME_TEAM,1
2019.0,2019-09-15 00:00:00+00:00,Bournemouth,Everton,3,1,HOME_TEAM,1
2019.0,2019-09-15 00:00:00+00:00,Watford,Arsenal,2,2,DRAW,0
2019.0,2019-09-16 00:00:00+00:00,Aston Villa,West Ham,0,0,DRAW,0
2019.0,2019-09-20 00:00:00+00:00,Southampton,Bournemouth,1,3,AWAY_TEAM,2
2019.0,2019-09-21 00:00:00+00:00,Man City,Watford,8,0,HOME_TEAM,1
2019.0,2019-09-21 00:00:00+00:00,Newcastle,Brighton,0,0,DRAW,0
2019.0,2019-09-21 00:00:00+00:00,Everton,Sheffield United,0,2,AWAY_TEAM,2
2019.0,2019-09-21 00:00:00+00:00,Burnley,Norwich,2,0,HOME_TEAM,1
2019.0,2019-09-21 00:00:00+00:00,Leicester,Tottenham,2,1,HOME_TEAM,1
2019.0,2019-09-22 00:00:00+00:00,Crystal Palace,Wolves,1,1,DRAW,0
2019.0,2019-09-22 00:00:00+00:00,West Ham,Man United,2,0,HOME_TEAM,1
2019.0,2019-09-22 00:00:00+00:00,Arsenal,Aston Villa,3,2,HOME_TEAM,1
2019.0,2019-09-22 00:00:00+00:00,Chelsea,Liverpool,1,2,AWAY_TEAM,2
2019.0,2019-09-28 00:00:00+00:00,Everton,Man City,1,3,AWAY_TEAM,2
2019.0,2019-09-28 00:00:00+00:00,Wolves,Watford,2,0,HOME_TEAM,1
2019.0,2019-09-28 00:00:00+00:00,Tottenham,Southampton,2,1,HOME_TEAM,1
2019.0,2019-09-28 00:00:00+00:00,Crystal Palace,Norwich,2,0,HOME_TEAM,1
2019.0,2019-09-28 00:00:00+00:00,Bournemouth,West Ham,2,2,DRAW,0
2019.0,2019-09-28 00:00:00+00:00,Aston Villa,Burnley,2,2,DRAW,0
2019.0,2019-09-28 00:00:00+00:00,Sheffield United,Liverpool,0,1,AWAY_TEAM,2
2019.0,2019-09-28 00:00:00+00:00,Chelsea,Brighton,2,0,HOME_TEAM,1
2019.0,2019-09-29 00:00:00+00:00,Leicester,Newcastle,5,0,HOME_TEAM,1
2019.0,2019-09-30 00:00:00+00:00,Man United,Arsenal,1,1,DRAW,0
2019.0,2019-10-05 00:00:00+00:00,Watford,Sheffield United,0,0,DRAW,0
2019.0,2019-10-05 00:00:00+00:00,West Ham,Crystal Palace,1,2,AWAY_TEAM,2
2019.0,2019-10-05 00:00:00+00:00,Norwich,Aston Villa,1,5,AWAY_TEAM,2
2019.0,2019-10-05 00:00:00+00:00,Burnley,Everton,1,0,HOME_TEAM,1
2019.0,2019-10-05 00:00:00+00:00,Liverpool,Leicester,2,1,HOME_TEAM,1
2019.0,2019-10-05 00:00:00+00:00,Brighton,Tottenham,3,0,HOME_TEAM,1
2019.0,2019-10-06 00:00:00+00:00,Arsenal,Bournemouth,1,0,HOME_TEAM,1
2019.0,2019-10-06 00:00:00+00:00,Man City,Wolves,0,2,AWAY_TEAM,2
2019.0,2019-10-06 00:00:00+00:00,Southampton,Chelsea,1,4,AWAY_TEAM,2
2019.0,2019-10-06 00:00:00+00:00,Newcastle,Man United,1,0,HOME_TEAM,1
2019.0,2019-10-19 00:00:00+00:00,Chelsea,Newcastle,1,0,HOME_TEAM,1
2019.0,2019-10-19 00:00:00+00:00,Crystal Palace,Man City,0,2,AWAY_TEAM,2
2019.0,2019-10-19 00:00:00+00:00,Wolves,Southampton,1,1,DRAW,0
2019.0,2019-10-19 00:00:00+00:00,Tottenham,Watford,1,1,DRAW,0
2019.0,2019-10-19 00:00:00+00:00,Bournemouth,Norwich,0,0,DRAW,0
2019.0,2019-10-19 00:00:00+00:00,Aston Villa,Brighton,2,1,HOME_TEAM,1
2019.0,2019-10-19 00:00:00+00:00,Everton,West Ham,2,0,HOME_TEAM,1
2019.0,2019-10-19 00:00:00+00:00,Leicester,Burnley,2,1,HOME_TEAM,1
2019.0,2019-10-20 00:00:00+00:00,Man United,Liverpool,1,1,DRAW,0
2019.0,2019-10-21 00:00:00+00:00,Sheffield United,Arsenal,1,0,HOME_TEAM,1
2019.0,2019-10-25 00:00:00+00:00,Southampton,Leicester,0,9,AWAY_TEAM,2
2019.0,2019-10-26 00:00:00+00:00,West Ham,Sheffield United,1,1,DRAW,0
2019.0,2019-10-26 00:00:00+00:00,Burnley,Chelsea,2,4,AWAY_TEAM,2
2019.0,2019-10-26 00:00:00+00:00,Brighton,Everton,3,2,HOME_TEAM,1
2019.0,2019-10-26 00:00:00+00:00,Man City,Aston Villa,3,0,HOME_TEAM,1
2019.0,2019-10-26 00:00:00+00:00,Watford,Bournemouth,0,0,DRAW,0
2019.0,2019-10-27 00:00:00+00:00,Newcastle,Wolves,1,1,DRAW,0
2019.0,2019-10-27 00:00:00+00:00,Arsenal,Crystal Palace,2,2,DRAW,0
2019.0,2019-10-27 00:00:00+00:00,Liverpool,Tottenham,2,1,HOME_TEAM,1
2019.0,2019-10-27 00:00:00+00:00,Norwich,Man United,1,3,AWAY_TEAM,2
2019.0,2019-11-02 00:00:00+00:00,Watford,Chelsea,1,2,AWAY_TEAM,2
2019.0,2019-11-02 00:00:00+00:00,West Ham,Newcastle,2,3,AWAY_TEAM,2
2019.0,2019-11-02 00:00:00+00:00,Sheffield United,Burnley,3,0,HOME_TEAM,1
2019.0,2019-11-02 00:00:00+00:00,Man City,Southampton,2,1,HOME_TEAM,1
2019.0,2019-11-02 00:00:00+00:00,Brighton,Norwich,2,0,HOME_TEAM,1
2019.0,2019-11-02 00:00:00+00:00,Arsenal,Wolves,1,1,DRAW,0
2019.0,2019-11-02 00:00:00+00:00,Bournemouth,Man United,1,0,HOME_TEAM,1
2019.0,2019-11-02 00:00:00+00:00,Aston Villa,Liverpool,1,2,AWAY_TEAM,2
2019.0,2019-11-03 00:00:00+00:00,Crystal Palace,Leicester,0,2,AWAY_TEAM,2
2019.0,2019-11-03 00:00:00+00:00,Everton,Tottenham,1,1,DRAW,0
2019.0,2019-11-08 00:00:00+00:00,Norwich,Watford,0,2,AWAY_TEAM,2
2019.0,2019-11-09 00:00:00+00:00,Tottenham,Sheffield United,1,1,DRAW,0
2019.0,2019-11-09 00:00:00+00:00,Leicester,Arsenal,2,0,HOME_TEAM,1
2019.0,2019-11-09 00:00:00+00:00,Southampton,Everton,1,2,AWAY_TEAM,2
2019.0,2019-11-09 00:00:00+00:00,Burnley,West Ham,3,0,HOME_TEAM,1
2019.0,2019-11-09 00:00:00+00:00,Newcastle,Bournemouth,2,1,HOME_TEAM,1
2019.0,2019-11-09 00:00:00+00:00,Chelsea,Crystal Palace,2,0,HOME_TEAM,1
2019.0,2019-11-10 00:00:00+00:00,Man United,Brighton,3,1,HOME_TEAM,1
2019.0,2019-11-10 00:00:00+00:00,Wolves,Aston Villa,2,1,HOME_TEAM,1
2019.0,2019-11-10 00:00:00+00:00,Liverpool,Man City,3,1,HOME_TEAM,1
2019.0,2019-11-23 00:00:00+00:00,Man City,Chelsea,2,1,HOME_TEAM,1
2019.0,2019-11-23 00:00:00+00:00,Everton,Norwich,0,2,AWAY_TEAM,2
2019.0,2019-11-23 00:00:00+00:00,Crystal Palace,Liverpool,1,2,AWAY_TEAM,2
2019.0,2019-11-23 00:00:00+00:00,Watford,Burnley,0,3,AWAY_TEAM,2
2019.0,2019-11-23 00:00:00+00:00,Bournemouth,Wolves,1,2,AWAY_TEAM,2
2019.0,2019-11-23 00:00:00+00:00,Arsenal,Southampton,2,2,DRAW,0
2019.0,2019-11-23 00:00:00+00:00,West Ham,Tottenham,2,3,AWAY_TEAM,2
2019.0,2019-11-23 00:00:00+00:00,Brighton,Leicester,0,2,AWAY_TEAM,2
2019.0,2019-11-24 00:00:00+00:00,Sheffield United,Man United,3,3,DRAW,0
2019.0,2019-11-25 00:00:00+00:00,Aston Villa,Newcastle,2,0,HOME_TEAM,1
2019.0,2019-11-30 00:00:00+00:00,Newcastle,Man City,2,2,DRAW,0
2019.0,2019-11-30 00:00:00+00:00,Burnley,Crystal Palace,0,2,AWAY_TEAM,2
2019.0,2019-11-30 00:00:00+00:00,Chelsea,West Ham,0,1,AWAY_TEAM,2
2019.0,2019-11-30 00:00:00+00:00,Liverpool,Brighton,2,1,HOME_TEAM,1
2019.0,2019-11-30 00:00:00+00:00,Tottenham,Bournemouth,3,2,HOME_TEAM,1
2019.0,2019-11-30 00:00:00+00:00,Southampton,Watford,2,1,HOME_TEAM,1
2019.0,2019-12-01 00:00:00+00:00,Man United,Aston Villa,2,2,DRAW,0
2019.0,2019-12-01 00:00:00+00:00,Leicester,Everton,2,1,HOME_TEAM,1
2019.0,2019-12-01 00:00:00+00:00,Norwich,Arsenal,2,2,DRAW,0
2019.0,2019-12-01 00:00:00+00:00,Wolves,Sheffield United,1,1,DRAW,0
2019.0,2019-12-03 00:00:00+00:00,Crystal Palace,Bournemouth,1,0,HOME_TEAM,1
2019.0,2019-12-03 00:00:00+00:00,Burnley,Man City,1,4,AWAY_TEAM,2
2019.0,2019-12-04 00:00:00+00:00,Liverpool,Everton,5,2,HOME_TEAM,1
2019.0,2019-12-04 00:00:00+00:00,Chelsea,Aston Villa,2,1,HOME_TEAM,1
2019.0,2019-12-04 00:00:00+00:00,Leicester,Watford,2,0,HOME_TEAM,1
2019.0,2019-12-04 00:00:00+00:00,Man United,Tottenham,2,1,HOME_TEAM,1
2019.0,2019-12-04 00:00:00+00:00,Southampton,Norwich,2,1,HOME_TEAM,1
2019.0,2019-12-04 00:00:00+00:00,Wolves,West Ham,2,0,HOME_TEAM,1
2019.0,2019-12-05 00:00:00+00:00,Sheffield United,Newcastle,0,2,AWAY_TEAM,2
2019.0,2019-12-05 00:00:00+00:00,Arsenal,Brighton,1,2,AWAY_TEAM,2
2019.0,2019-12-07 00:00:00+00:00,Everton,Chelsea,3,1,HOME_TEAM,1
2019.0,2019-12-07 00:00:00+00:00,Bournemouth,Liverpool,0,3,AWAY_TEAM,2
2019.0,2019-12-07 00:00:00+00:00,Tottenham,Burnley,5,0,HOME_TEAM,1
2019.0,2019-12-07 00:00:00+00:00,Watford,Crystal Palace,0,0,DRAW,0
2019.0,2019-12-07 00:00:00+00:00,Man City,Man United,1,2,AWAY_TEAM,2
2019.0,2019-12-08 00:00:00+00:00,Brighton,Wolves,2,2,DRAW,0
2019.0,2019-12-08 00:00:00+00:00,Newcastle,Southampton,2,1,HOME_TEAM,1
2019.0,2019-12-08 00:00:00+00:00,Aston Villa,Leicester,1,4,AWAY_TEAM,2
2019.0,2019-12-08 00:00:00+00:00,Norwich,Sheffield United,1,2,AWAY_TEAM,2
2019.0,2019-12-09 00:00:00+00:00,West Ham,Arsenal,1,3,AWAY_TEAM,2
2019.0,2019-12-14 00:00:00+00:00,Liverpool,Watford,2,0,HOME_TEAM,1
2019.0,2019-12-14 00:00:00+00:00,Burnley,Newcastle,1,0,HOME_TEAM,1
2019.0,2019-12-14 00:00:00+00:00,Chelsea,Bournemouth,0,1,AWAY_TEAM,2
2019.0,2019-12-14 00:00:00+00:00,Leicester,Norwich,1,1,DRAW,0
2019.0,2019-12-14 00:00:00+00:00,Sheffield United,Aston Villa,2,0,HOME_TEAM,1
2019.0,2019-12-14 00:00:00+00:00,Southampton,West Ham,0,1,AWAY_TEAM,2
2019.0,2019-12-15 00:00:00+00:00,Arsenal,Man City,0,3,AWAY_TEAM,2
2019.0,2019-12-15 00:00:00+00:00,Wolves,Tottenham,1,2,AWAY_TEAM,2
2019.0,2019-12-15 00:00:00+00:00,Man United,Everton,1,1,DRAW,0
2019.0,2019-12-16 00:00:00+00:00,Crystal Palace,Brighton,1,1,DRAW,0
2019.0,2019-12-21 00:00:00+00:00,Everton,Arsenal,0,0,DRAW,0
2019.0,2019-12-21 00:00:00+00:00,Aston Villa,Southampton,1,3,AWAY_TEAM,2
2019.0,2019-12-21 00:00:00+00:00,Bournemouth,Burnley,0,1,AWAY_TEAM,2
2019.0,2019-12-21 00:00:00+00:00,Brighton,Sheffield United,0,1,AWAY_TEAM,2
2019.0,2019-12-21 00:00:00+00:00,Norwich,Wolves,1,2,AWAY_TEAM,2
2019.0,2019-12-21 00:00:00+00:00,Man City,Leicester,3,1,HOME_TEAM,1
2019.0,2019-12-21 00:00:00+00:00,Newcastle,Crystal Palace,1,0,HOME_TEAM,1
2019.0,2019-12-22 00:00:00+00:00,Tottenham,Chelsea,0,2,AWAY_TEAM,2
2019.0,2019-12-22 00:00:00+00:00,Watford,Man United,2,0,HOME_TEAM,1
2019.0,2019-12-26 00:00:00+00:00,Tottenham,Brighton,2,1,HOME_TEAM,1
2019.0,2019-12-26 00:00:00+00:00,Aston Villa,Norwich,1,0,HOME_TEAM,1
2019.0,2019-12-26 00:00:00+00:00,Bournemouth,Arsenal,1,1,DRAW,0
2019.0,2019-12-26 00:00:00+00:00,Chelsea,Southampton,0,2,AWAY_TEAM,2
2019.0,2019-12-26 00:00:00+00:00,Crystal Palace,West Ham,2,1,HOME_TEAM,1
2019.0,2019-12-26 00:00:00+00:00,Everton,Burnley,1,0,HOME_TEAM,1
2019.0,2019-12-26 00:00:00+00:00,Sheffield United,Watford,1,1,DRAW,0
2019.0,2019-12-26 00:00:00+00:00,Man United,Newcastle,4,1,HOME_TEAM,1
2019.0,2019-12-26 00:00:00+00:00,Leicester,Liverpool,0,4,AWAY_TEAM,2
2019.0,2019-12-27 00:00:00+00:00,Wolves,Man City,3,2,HOME_TEAM,1
2019.0,2019-12-28 00:00:00+00:00,West Ham,Leicester,1,2,AWAY_TEAM,2
2019.0,2019-12-28 00:00:00+00:00,Norwich,Tottenham,2,2,DRAW,0
2019.0,2019-12-28 00:00:00+00:00,Watford,Aston Villa,3,0,HOME_TEAM,1
2019.0,2019-12-28 00:00:00+00:00,Burnley,Man United,0,2,AWAY_TEAM,2
2019.0,2019-12-28 00:00:00+00:00,Newcastle,Everton,1,2,AWAY_TEAM,2
2019.0,2019-12-28 00:00:00+00:00,Brighton,Bournemouth,2,0,HOME_TEAM,1
2019.0,2019-12-28 00:00:00+00:00,Southampton,Crystal Palace,1,1,DRAW,0
2019.0,2019-12-29 00:00:00+00:00,Man City,Sheffield United,2,0,HOME_TEAM,1
2019.0,2019-12-29 00:00:00+00:00,Liverpool,Wolves,1,0,HOME_TEAM,1
2019.0,2019-12-29 00:00:00+00:00,Arsenal,Chelsea,1,2,AWAY_TEAM,2
2019.0,2020-01-01 00:00:00+00:00,West Ham,Bournemouth,4,0,HOME_TEAM,1
2019.0,2020-01-01 00:00:00+00:00,Norwich,Crystal Palace,1,1,DRAW,0
2019.0,2020-01-01 00:00:00+00:00,Man City,Everton,2,1,HOME_TEAM,1
2019.0,2020-01-01 00:00:00+00:00,Watford,Wolves,2,1,HOME_TEAM,1
2019.0,2020-01-01 00:00:00+00:00,Arsenal,Man United,2,0,HOME_TEAM,1
2019.0,2020-01-01 00:00:00+00:00,Newcastle,Leicester,0,3,AWAY_TEAM,2
2019.0,2020-01-01 00:00:00+00:00,Burnley,Aston Villa,1,2,AWAY_TEAM,2
2019.0,2020-01-01 00:00:00+00:00,Brighton,Chelsea,1,1,DRAW,0
2019.0,2020-01-01 00:00:00+00:00,Southampton,Tottenham,1,0,HOME_TEAM,1
